job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills
Software Engineer,Staff Software Engineer - Data Science,"New York, NY",via LinkedIn,Full-time,False,"New York, United States",2024-01-01 12:01:00,False,True,United States,,,,Datadog,,
Data Scientist,Principal Data Scientist,"Plainsboro Township, NJ",via BeBee,Full-time,False,"New York, United States",2024-01-01 12:01:03,False,False,United States,,,,Penfield Search Partners,"['python', 'r', 'spark', 'tensorflow']","{'libraries': ['spark', 'tensorflow'], 'programming': ['python', 'r']}"
Data Scientist,Data Scientist II,"Chevy Chase, MD",via LinkedIn,Full-time,False,"New York, United States",2024-01-01 12:01:05,False,True,United States,,,,GEICO,"['python', 'r', 'sql', 'snowflake', 'aws', 'azure', 'tensorflow', 'pytorch', 'scikit-learn', 'spark']","{'cloud': ['snowflake', 'aws', 'azure'], 'libraries': ['tensorflow', 'pytorch', 'scikit-learn', 'spark'], 'programming': ['python', 'r', 'sql']}"
Data Scientist,AI Data Scientist,Anywhere,via LinkedIn,Full-time,True,"California, United States",2024-01-01 12:01:19,False,True,United States,,,,11:59,"['python', 'nosql', 'sql', 'databricks', 'aws', 'numpy', 'pandas', 'matplotlib', 'pytorch', 'selenium', 'django', 'flask', 'fastapi', 'node', 'flow', 'git']","{'cloud': ['databricks', 'aws'], 'libraries': ['numpy', 'pandas', 'matplotlib', 'pytorch', 'selenium'], 'other': ['flow', 'git'], 'programming': ['python', 'nosql', 'sql'], 'webframeworks': ['django', 'flask', 'fastapi', 'node']}"
Data Scientist,GIS and Data Analysis Specialist,Anywhere,via Get.It,Full-time,True,"California, United States",2024-01-01 12:01:25,False,True,United States,year,97500.0,,Get It Recruit - Information Technology,"['sql', 'r', 'python', 'sql server', 'oracle', 'aws', 'pandas', 'tableau', 'excel']","{'analyst_tools': ['tableau', 'excel'], 'cloud': ['oracle', 'aws'], 'databases': ['sql server'], 'libraries': ['pandas'], 'programming': ['sql', 'r', 'python']}"
Data Scientist,Data Scientist,Anywhere,via LinkedIn,Full-time,True,"Illinois, United States",2024-01-01 12:02:01,False,False,United States,,,,ascena,"['python', 'sql', 'aws', 'docker', 'kubernetes']","{'cloud': ['aws'], 'other': ['docker', 'kubernetes'], 'programming': ['python', 'sql']}"
Senior Data Scientist,VP of Data Science,United States,via BeBee,Full-time,False,"Illinois, United States",2024-01-01 12:02:12,False,False,United States,,,,Truleo,"['python', 'r', 'azure', 'aws']","{'cloud': ['azure', 'aws'], 'programming': ['python', 'r']}"
Data Analyst,Entry Level Data Analyst/Management Consultant - Nationwide (US...,"Orlando, FL",via LinkedIn,Full-time and Part-time,False,"Florida, United States",2024-01-01 12:02:17,False,True,United States,,,,Arcadis,"['sharepoint', 'power bi', 'excel', 'powerpoint', 'visio']","{'analyst_tools': ['sharepoint', 'power bi', 'excel', 'powerpoint', 'visio']}"
Data Engineer,Data Engineer (Hybrid),"Fort Meade, MD",via LinkedIn,Full-time,False,"New York, United States",2024-01-01 12:02:30,False,False,United States,,,,Cyberjin,"['python', 'java', 'nosql', 'elasticsearch', 'aws', 'kafka', 'excel', 'flow']","{'analyst_tools': ['excel'], 'cloud': ['aws'], 'databases': ['elasticsearch'], 'libraries': ['kafka'], 'other': ['flow'], 'programming': ['python', 'java', 'nosql']}"
Machine Learning Engineer,Machine Learning Engineer Lead - Identity,Anywhere,via LinkedIn,Full-time,True,"California, United States",2024-01-01 12:03:21,False,True,United States,,,,LiveRamp,"['python', 'sql', 'gcp', 'aws', 'pytorch', 'tensorflow']","{'cloud': ['gcp', 'aws'], 'libraries': ['pytorch', 'tensorflow'], 'programming': ['python', 'sql']}"
Senior Data Engineer,Senior Data Engineer,United States,via BeBee,Full-time,False,"Texas, United States",2024-01-01 12:04:06,False,True,United States,,,,HealthFirst,"['sql', 'java', 'python', 'aws', 'redshift', 'snowflake', 'linux', 'jenkins']","{'cloud': ['aws', 'redshift', 'snowflake'], 'os': ['linux'], 'other': ['jenkins'], 'programming': ['sql', 'java', 'python']}"
Data Engineer,Heavy Industrial Project Data Engineer,"Cincinnati, OH",via LinkedIn,Full-time,False,"Texas, United States",2024-01-01 12:04:16,False,False,United States,,,,STSI (Staffing Technical Services Inc.),"['excel', 'flow']","{'analyst_tools': ['excel'], 'other': ['flow']}"
Data Engineer,Data Engineer,"Chicago, IL",via BeBee,Full-time,False,"Texas, United States",2024-01-01 12:04:19,False,True,United States,,,,Atlassian,"['python', 'java', 'scala', 'sql', 'c', 'databricks', 'spark', 'airflow', 'atlassian']","{'cloud': ['databricks'], 'libraries': ['spark', 'airflow'], 'other': ['atlassian'], 'programming': ['python', 'java', 'scala', 'sql', 'c']}"
Data Analyst,Risk Data Analyst (w/m/d) – Teilzeit oder Vollzeit at Targobank AG,"Mainz, Germany",via XING,Full-time and Part-time,False,Germany,2024-01-01 12:06:10,True,False,Germany,,,,Y-Axis Overseas Careers,,
Data Scientist,Datenwissenschaftler Generative KI,"Dortmund, Germany",via BeBee,Full-time,False,Germany,2024-01-01 12:06:24,False,False,Germany,,,,Materna,"['sql', 'python', 'r', 'java', 'pytorch', 'tensorflow', 'keras', 'nltk', 'spark', 'hadoop', 'kafka', 'splunk']","{'analyst_tools': ['splunk'], 'libraries': ['pytorch', 'tensorflow', 'keras', 'nltk', 'spark', 'hadoop', 'kafka'], 'programming': ['sql', 'python', 'r', 'java']}"
Data Scientist,Dateningenieur,"Raunheim, Germany",via BeBee,Full-time,False,Germany,2024-01-01 12:06:26,True,False,Germany,,,,Lufthansa Industry Solutions,,
Data Scientist,Datenwissenschaftler,"Mannheim, Germany",via BeBee,Full-time,False,Germany,2024-01-01 12:06:26,False,False,Germany,,,,PERFORMANCE ONE,['python'],{'programming': ['python']}
Data Engineer,Data Engineer,"Düsseldorf, Germany",via BeBee,Part-time,False,Germany,2024-01-01 12:06:29,False,False,Germany,,,,Uniper,"['azure', 'snowflake']","{'cloud': ['azure', 'snowflake']}"
Business Analyst,Business Analyst,"Bhopal, Madhya Pradesh, India",via LinkedIn,Contractor,False,India,2024-01-01 12:07:39,False,False,India,,,,V B Technologies,"['outlook', 'excel', 'word', 'powerpoint']","{'analyst_tools': ['outlook', 'excel', 'word', 'powerpoint']}"
Data Scientist,Principal Data Scientist,"Maharashtra, India",via Indeed,Full-time and Temp work,False,India,2024-01-01 12:07:47,False,False,India,,,,Reserve Bank Information Technology Private Limited (ReBIT),"['python', 'hadoop', 'spark', 'tensorflow', 'pytorch', 'keras', 'kafka']","{'libraries': ['hadoop', 'spark', 'tensorflow', 'pytorch', 'keras', 'kafka'], 'programming': ['python']}"
Data Engineer,Data Modeling Engineer,Anywhere,via LinkedIn,Full-time,True,India,2024-01-01 12:07:49,False,False,India,,,,krtrimaIQ Cognitive Solutions,"['nosql', 'sql', 'mysql', 'postgresql', 'sql server', 'aws', 'redshift', 'azure', 'bigquery']","{'cloud': ['aws', 'redshift', 'azure', 'bigquery'], 'databases': ['mysql', 'postgresql', 'sql server'], 'programming': ['nosql', 'sql']}"
Data Scientist,Manager - Referral Hiring - Decision Science / Data Science,"New Delhi, Delhi, India",via LinkedIn,Full-time,False,India,2024-01-01 12:07:53,False,False,India,,,,Axtria - Ingenious Insights,"['python', 'go', 'ruby', 'ruby', 'bash', 'aws', 'azure', 'redshift', 'gcp', 'tensorflow', 'airflow', 'keras', 'pytorch', 'pyspark', 'linux', 'tableau', 'power bi', 'alteryx', 'docker', 'kubernetes']","{'analyst_tools': ['tableau', 'power bi', 'alteryx'], 'cloud': ['aws', 'azure', 'redshift', 'gcp'], 'libraries': ['tensorflow', 'airflow', 'keras', 'pytorch', 'pyspark'], 'os': ['linux'], 'other': ['docker', 'kubernetes'], 'programming': ['python', 'go', 'ruby', 'bash'], 'webframeworks': ['ruby']}"
Data Engineer,Data Engineer,"Bengaluru, Karnataka, India",via LinkedIn,Full-time,False,India,2024-01-01 12:08:05,False,False,India,,,,Alcon,"['python', 'sql', 'aws', 'pyspark', 'jira', 'confluence']","{'async': ['jira', 'confluence'], 'cloud': ['aws'], 'libraries': ['pyspark'], 'programming': ['python', 'sql']}"
Data Analyst,Game Data Analyst,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:15,True,False,Canada,,,,Blazesoft Ltd,"['excel', 'sheets', 'power bi']","{'analyst_tools': ['excel', 'sheets', 'power bi']}"
Senior Data Analyst,Senior Data Analyst,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:17,False,False,Canada,,,,Ziing,['c#'],{'programming': ['c#']}
Senior Data Analyst,Senior Data Analyst,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:17,False,False,Canada,,,,CAE Inc,"['python', 'sql', 'azure', 'databricks', 'tensorflow', 'pytorch', 'scikit-learn', 'hadoop', 'spark', 'kubernetes', 'docker']","{'cloud': ['azure', 'databricks'], 'libraries': ['tensorflow', 'pytorch', 'scikit-learn', 'hadoop', 'spark'], 'other': ['kubernetes', 'docker'], 'programming': ['python', 'sql']}"
Senior Data Analyst,Senior Data Analyst,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:17,True,False,Canada,,,,Jobalertshop,,
Data Analyst,Data Analyste H/F,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:20,True,False,Canada,,,,Canadian National Railway Company,"['azure', 'kafka', 'windows', 'linux']","{'cloud': ['azure'], 'libraries': ['kafka'], 'os': ['windows', 'linux']}"
Senior Data Analyst,Senior Data Analyst,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:20,False,False,Canada,,,,Metrolinx,"['go', 'express']","{'programming': ['go'], 'webframeworks': ['express']}"
Data Analyst,Data Analyste H/F,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:20,False,False,Canada,,,,Erlev School,,
Data Analyst,Data Analyste H/F,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:20,False,False,Canada,,,,Collab + Currency,['gdpr'],{'libraries': ['gdpr']}
Data Analyst,Data Analyst Urgent Need,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:20,False,False,Canada,,,,Nexus Systems Group Inc.,"['sas', 'sas', 'go', 'sql', 'sql server', 'oracle', 'microstrategy']","{'analyst_tools': ['sas', 'microstrategy'], 'cloud': ['oracle'], 'databases': ['sql server'], 'programming': ['sas', 'go', 'sql']}"
Business Analyst,"Business System Analyst(BI, SQL)",Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:22,False,False,Canada,,,,Finney-Taylor Consulting Group Ltd.,"['sql', 'sql server', 'ssrs', 'power bi', 'visio', 'sap']","{'analyst_tools': ['ssrs', 'power bi', 'visio', 'sap'], 'databases': ['sql server'], 'programming': ['sql']}"
Data Scientist,Research Analyst,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:22,False,False,Canada,,,,The University of British Columbia,"['excel', 'spss']","{'analyst_tools': ['excel', 'spss']}"
Senior Data Analyst,"VP, Data",Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:22,False,False,Canada,,,,North American Search Group,,
Data Scientist,Specialist - Data Assets,Canada,via BeBee Canada,Part-time,False,Canada,2024-01-01 12:08:22,True,False,Canada,,,,Humber,"['html', 'css', 'javascript']","{'programming': ['html', 'css', 'javascript']}"
Senior Data Engineer,Senior Data Analytics Engineer,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:22,True,False,Canada,,,,"When I Work, Inc.",['go'],{'programming': ['go']}
Data Analyst,Analyste SQL,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:22,True,False,Canada,,,,Innoova,"['sql', 'oracle']","{'cloud': ['oracle'], 'programming': ['sql']}"
Data Analyst,Remote Data Analytics Consultant,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:22,True,False,Canada,,,,Drive Capital,"['sql', 'python', 'git']","{'other': ['git'], 'programming': ['sql', 'python']}"
Data Analyst,Analyste reporting,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:22,False,False,Canada,,,,Fair Marketing Inc,,
Data Analyst,Data Office-(H/F),Canada,via BeBee Canada,Part-time,False,Canada,2024-01-01 12:08:26,True,False,Canada,,,,UBM,"['sql', 'powershell', 'bash', 'python', 'shell', 'php', 'sql server', 'mysql', 'oracle', 'linux', 'windows']","{'cloud': ['oracle'], 'databases': ['sql server', 'mysql'], 'os': ['linux', 'windows'], 'programming': ['sql', 'powershell', 'bash', 'python', 'shell', 'php']}"
Software Engineer,Senior Research Systems Analyst,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:26,False,False,Canada,,,,University of Alberta,,
Data Scientist,Data,Canada,via BeBee Canada,Part-time,False,Canada,2024-01-01 12:08:30,False,False,Canada,,,,Bay of Quinte,,
Data Analyst,Media Analytics Manager,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:30,True,False,Canada,,,,Instacart,,
Data Engineer,Data Engineer,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:32,True,False,Canada,,,,Beiersdorf AG,"['nosql', 'sql', 'python', 'azure', 'sap']","{'analyst_tools': ['sap'], 'cloud': ['azure'], 'programming': ['nosql', 'sql', 'python']}"
Data Analyst,Data Analyst,"Calgary, AB, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:32,True,False,Canada,,,,Validere Technologies Inc.,"['python', 'sql', 'linux', 'macos', 'git']","{'os': ['linux', 'macos'], 'other': ['git'], 'programming': ['python', 'sql']}"
Data Analyst,Data Analyste,"Calgary, AB, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:32,False,False,Canada,,,,Enverus Intelligence Research Inc.,['python'],{'programming': ['python']}
Data Engineer,Operations Data Engineer,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:32,True,False,Canada,,,,Pattison Food Group,"['python', 'sql', 'java', 'scala', 'c++', 'crystal', 'sql server', 'azure', 'aws', 'databricks', 'oracle', 'pyspark', 'hadoop', 'spark', 'power bi', 'sap', 'github']","{'analyst_tools': ['power bi', 'sap'], 'cloud': ['azure', 'aws', 'databricks', 'oracle'], 'databases': ['sql server'], 'libraries': ['pyspark', 'hadoop', 'spark'], 'other': ['github'], 'programming': ['python', 'sql', 'java', 'scala', 'c++', 'crystal']}"
Data Engineer,Data Engineer,"Vancouver, BC, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:39,True,False,Canada,,,,Tradable Bits,,
Data Engineer,Engineer - Data Engineer,"Edmonton, AB, Canada",via BeBee Canada,Full-time and Contractor,False,Canada,2024-01-01 12:08:39,True,False,Canada,,,,"2i Solutions, Inc","['sql', 'crystal', 'sql server', 'sap', 'sharepoint']","{'analyst_tools': ['sap', 'sharepoint'], 'databases': ['sql server'], 'programming': ['sql', 'crystal']}"
Data Engineer,Full Time Data Engineer,"Mississauga, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:39,True,False,Canada,,,,UST,"['sql', 'nosql']","{'programming': ['sql', 'nosql']}"
Data Engineer,Full Time Data Engineer,"Whitby, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:42,False,False,Canada,,,,Travelers,,
Senior Data Engineer,Senior Data Engineer/Architect,"Toronto, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:42,False,False,Canada,,,,Ernst & Young Advisory Services Sdn Bhd,"['sql', 'python', 'azure', 'snowflake']","{'cloud': ['azure', 'snowflake'], 'programming': ['sql', 'python']}"
Data Engineer,Engineer - Data Engineer,"Montreal, QC, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:42,True,False,Canada,,,,Hunter Bond,,
Data Engineer,"Staff Engineer, Data Engineering","Toronto, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:42,False,False,Canada,,,,Waabi,"['python', 'rust', 'c++', 'pytorch']","{'libraries': ['pytorch'], 'programming': ['python', 'rust', 'c++']}"
Data Engineer,Data Engineer,"Toronto, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:46,True,False,Canada,,,,Questrade Financial Group,"['sql', 'python', 'sql server', 'snowflake', 'airflow', 'power bi', 'dax', 'git']","{'analyst_tools': ['power bi', 'dax'], 'cloud': ['snowflake'], 'databases': ['sql server'], 'libraries': ['airflow'], 'other': ['git'], 'programming': ['sql', 'python']}"
Data Engineer,Data Engineer,Canada,via BeBee Canada,Contractor,False,Canada,2024-01-01 12:08:46,True,False,Canada,,,,Devengine,"['sql', 'python', 'javascript', 'kotlin', 'java', 'sql server', 'postgresql', 'mysql', 'snowflake', 'redshift', 'bigquery', 'databricks', 'azure', 'oracle', 'airflow', 'spark', 'kafka', 'tableau', 'looker', 'terraform']","{'analyst_tools': ['tableau', 'looker'], 'cloud': ['snowflake', 'redshift', 'bigquery', 'databricks', 'azure', 'oracle'], 'databases': ['sql server', 'postgresql', 'mysql'], 'libraries': ['airflow', 'spark', 'kafka'], 'other': ['terraform'], 'programming': ['sql', 'python', 'javascript', 'kotlin', 'java']}"
Data Engineer,Lead Data Engineer,Canada,via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:55,False,False,Canada,,,,Zinnia,"['python', 'sql', 'gcp', 'oracle', 'bigquery', 'airflow', 'tableau', 'git', 'terraform', 'kubernetes', 'jira']","{'analyst_tools': ['tableau'], 'async': ['jira'], 'cloud': ['gcp', 'oracle', 'bigquery'], 'libraries': ['airflow'], 'other': ['git', 'terraform', 'kubernetes'], 'programming': ['python', 'sql']}"
Data Engineer,Data Engineer III,"Toronto, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:55,False,False,Canada,,,,TD Bank Group,"['sas', 'sas']","{'analyst_tools': ['sas'], 'programming': ['sas']}"
Data Engineer,Data Engineer,"Ottawa, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:55,True,False,Canada,,,,GBatteries Energy Canada Inc.,"['python', 'go', 'javascript', 'aws', 'flask', 'django', 'fastapi', 'terraform', 'kubernetes', 'ansible']","{'cloud': ['aws'], 'other': ['terraform', 'kubernetes', 'ansible'], 'programming': ['python', 'go', 'javascript'], 'webframeworks': ['flask', 'django', 'fastapi']}"
Data Engineer,Lead Engineer- Data Engineering,"Toronto, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:55,False,False,Canada,,,,Canada Pension Plan Investments,"['python', 'c', 'aws', 'terraform', 'github']","{'cloud': ['aws'], 'other': ['terraform', 'github'], 'programming': ['python', 'c']}"
Data Engineer,Lead Data Engineer,"Toronto, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:58,False,False,Canada,,,,Blanclabs,"['swift', 'kotlin', 'java', 'sql', 'react', 'xamarin']","{'libraries': ['react', 'xamarin'], 'programming': ['swift', 'kotlin', 'java', 'sql']}"
Data Engineer,Lead Data Engineer,"Ottawa, ON, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:58,True,False,Canada,,,,Nexus Systems Group Inc.,"['python', 'azure', 'aws', 'pyspark', 'jira']","{'async': ['jira'], 'cloud': ['azure', 'aws'], 'libraries': ['pyspark'], 'programming': ['python']}"
Data Engineer,Sr Data Engineer,"Montreal, QC, Canada",via BeBee Canada,Full-time,False,Canada,2024-01-01 12:08:58,True,False,Canada,,,,CG Consulting Group,"['python', 'aws', 'redshift', 'hadoop', 'airflow', 'pyspark']","{'cloud': ['aws', 'redshift'], 'libraries': ['hadoop', 'airflow', 'pyspark'], 'programming': ['python']}"
